code, lat, lng, point, alt, name, region, name_k, region_k
JA8/KK-127,43.8269,142.2879,1,426,Tenjingamine,Asahikawa-ku<JCC#0102>Kawakami(kawakami)-gun<JCG#01023D>,天神ケ峰,北海道旭川市<JCC#0102>北海道上川郡鷹栖町<JCG#01023D>
JA8/KK-128,44.7199,141.9957,1,418,Rubeshibeyama,Nkakagawa(Kamikawa)-gun<JCG#01050B>Teshio(Rumoi)-gun<JCG#01045A>,礼士辺山(三角点),北海道中川郡中川町<JCG#01050B>北海道天塩郡遠別町<JCG#01045A>
JA8/KK-129,43.8704,142.29,1,383,Shimizuyama,Kawakami(kawakami)-gun<JCG#01023D>Asahikawa-ku<JCC#0102>,清水山,北海道上川郡鷹栖町<JCG#01023D>北海道旭川市<JCC#0102>
JA8/KK-130,44.528,142.2826,1,355,P355,Nkakagawa(Kamikawa)-gun<JCG#01050C>,点355,北海道中川郡美深町<JCG#01050C>
JA8/KK-131,44.432,142.5929,6,991,NearPiyashiriyama,Kawakami(kawakami)-gun<JCG#01023H>Mombetsu-gun<JCG#01070E>,ピヤシリ山近傍,北海道上川郡下川町<JCG#01023H>北海道紋別郡雄武町<JCG#01070E>
JA8/KK-132,43.4663,142.3571,4,819,Naeizan,Ashibetsu-city<JCC#0116>Kamikawa(kamikawa)-gun<JCG#01023I>Sorachi(kamikawa)-gun<JCG#01043A>,那英山,北海道芦別市<JCC#0116>北海道上川郡美瑛町<JCG#01023I>北海道空知郡中富良野町<JCG#01043A>
JA8/KK-133,42.9058,142.3818,4,793,P793,Shimukappu<JCG#01074A>,点793,北海道勇払郡占冠村<JCG#01074A>
JA8/KK-134,43.1897,142.5529,4,791,Ninoyama,Furano-city<JCC#0129>Sorachi(kamikawa)-gun<JCG#01043C>,二ノ山,北海道富良野市<JCC#0129>北海道空知郡南富良野町<JCG#01043C>
JA8/KK-135,44.2282,142.0884,2,626,Suribachiyama,Uryu-gun<JCG#01081A>,摺鉢山,北海道雨竜郡幌加内町<JCG#01081A>
JA8/KK-136,44.6958,142.1812,2,621,P621,Nkakagawa(Kamikawa)-gun<JCG#01050A>,点621,北海道中川郡音威子府村<JCG#01050A>
JA8/KK-137,44.6485,142.143,2,582,P582,Nkakagawa(Kamikawa)-gun<JCG#01050B>,点582,北海道中川郡中川町<JCG#01050B>
JA8/KK-138,43.9566,142.3067,2,576,Ianeyama,Kawakami(kawakami)-gun<JCG#01023M>Kawakami(kawakami)-gun<JCG#01023D>,伊阿根山,北海道上川郡和寒町<JCG#01023M>北海道上川郡鷹栖町<JCG#01023D>
JA8/KK-139,44.7519,142.223,1,450,P450,Nkakagawa(Kamikawa)-gun<JCG#01050A>,点450,北海道中川郡音威子府村<JCG#01050A>
JA8/KR-001,43.3864,144.0086,8,1499,Meakandake,Ashoro-gun<JCG#01002A>Kushiro-city<JCC#0106>,雌阿寒岳,北海道足寄郡足寄町<JCG#01002A>北海道釧路市<JCC#0106>
JA8/KR-002,43.4541,144.1646,8,1370,Oakandake,Kushiro-city<JCC#0106>,雄阿寒岳,北海道釧路市<JCC#0106>
JA8/KR-003,43.4287,144.0236,8,1225,Fuppushidake,Kushiro-city<JCC#0106>Ashoro-gun<JCG#01002A>,フップシ岳,北海道釧路市<JCC#0106>北海道足寄郡足寄町<JCG#01002A>
JA8/KR-004,43.3927,144.0727,6,1097,Furebetsudake,Kushiro-city<JCC#0106>,フレベツ岳,北海道釧路市<JCC#0106>
JA8/KR-005,43.3516,144.063,6,1010,P1010,Kushiro-city<JCC#0106>,点1010,北海道釧路市<JCC#0106>
JA8/KR-006,43.5881,144.2184,6,974,Samakkarinupuri,Kawakami-gun<JCG#01026B>Abashiri-gun<JCG#01005B>,サマッカリヌプリ,北海道川上郡弟子屈町<JCG#01026B>北海道網走郡津別町<JCG#01005B>
JA8/KR-007,43.5604,144.2388,6,952,Kotoninupuri,Kawakami-gun<JCG#01026B>Abashiri-gun<JCG#01005B>,コトニヌプリ,北海道川上郡弟子屈町<JCG#01026B>北海道網走郡津別町<JCG#01005B>
JA8/KR-008,43.5102,144.1804,6,931,Honsamage,Abashiri-gun<JCG#01005B>Kushiro-city<JCC#0106>,本様毛(三角点),北海道網走郡津別町<JCG#01005B>北海道釧路市<JCC#0106>
JA8/KR-009,43.3244,144.0272,6,877,Teshibetsudake,Kushiro-city<JCC#0106>,徹別岳,北海道釧路市<JCC#0106>
JA8/KR-010,43.4511,144.2342,6,858,P858,Kushiro-city<JCC#0106>Akan-gun<JCG#01001B>,点858,北海道釧路市<JCC#0106>北海道阿寒郡鶴居村<JCG#01001B>
JA8/KR-011,43.5723,144.5609,6,857,Kamuinupuri/Mashyuudake,Kawakami-gun<JCG#01026B>,カムイヌプリ(摩周岳),北海道川上郡弟子屈町<JCG#01026B>
JA8/KR-012,43.4081,144.1074,4,831,Nanamagari,Kushiro-city<JCC#0106>,七曲(三角点),北海道釧路市<JCC#0106>
JA8/KR-013,43.5372,144.2583,4,821,P821,Kawakami-gun<JCG#01026B>,点821,北海道川上郡弟子屈町<JCG#01026B>
JA8/KR-014,43.5535,144.5818,4,800,Nishibetsudake,Kawakami-gun<JCG#01026A>,西別岳,北海道川上郡標茶町<JCG#01026A>
JA8/KR-015,43.5222,144.3279,4,755,Ikurushibeyama,Kawakami-gun<JCG#01026B>,育留蘂山(三角点),北海道川上郡弟子屈町<JCG#01026B>
JA8/KR-016,43.2085,143.7976,4,747,Ukotakinupuri,Ashoro-gun<JCG#01002A>Shiranuka-gun<JCG#01038A>,ウコタキヌプリ,北海道足寄郡足寄町<JCG#01002A>北海道白糠郡白糠町<JCG#01038A>
JA8/KR-017,43.4915,144.3396,4,732,Pekereyama,Kawakami-gun<JCG#01026B>,辺計礼山,北海道川上郡弟子屈町<JCG#01026B>
JA8/KR-018,43.0877,143.7713,4,721,Setsuranyama,Kushiro-city<JCC#0106>,雪乱山,北海道釧路市<JCC#0106>
JA8/KR-019,43.1537,143.8004,4,707,Tonbe,Shiranuka-gun<JCG#01038A>,頓辺(三角点),北海道白糠郡白糠町<JCG#01038A>
JA8/KR-020,43.5938,144.5126,4,701,Masyuukoyama,Kawakami-gun<JCG#01026B>,摩周湖山(三角点),北海道川上郡弟子屈町<JCG#01026B>
JA8/KR-021,43.1234,143.8028,4,680,P680,Shiranuka-gun<JCG#01038A>Kushiro-city<JCC#0106>,点680,北海道白糠郡白糠町<JCG#01038A>北海道釧路市<JCC#0106>
JA8/KR-022,43.0635,143.7438,4,675,P675,Tokachi-gun<JCG#01047A>Kushiro-city<JCC#0106>,点675,北海道十勝郡浦幌町<JCG#01047A>北海道釧路市<JCC#0106>
JA8/KR-023,43.2659,143.8646,4,670,P670,Shiranuka-gun<JCG#01038A>,点670,北海道白糠郡白糠町<JCG#01038A>
JA8/KR-024,43.2635,143.908,2,632,P632,Shiranuka-gun<JCG#01038A>,点632,北海道白糠郡白糠町<JCG#01038A>
JA8/KR-025,43.2469,143.8115,2,627,P627,Shiranuka-gun<JCG#01038A>Ashoro-gun<JCG#01002A>,点627,北海道白糠郡白糠町<JCG#01038A>北海道足寄郡足寄町<JCG#01002A>
JA8/KR-026,43.0163,143.7213,2,613,Kiriurayama,Kushiro-city<JCC#0106>,霧裏山(三角点),北海道釧路市<JCC#0106>
JA8/KR-027,43.4533,144.3375,2,581,Shikerepeyama,Kawakami-gun<JCG#01026B>,志計礼辺山,北海道川上郡弟子屈町<JCG#01026B>
JA8/KR-028,43.615,144.4272,2,574,Makuwanchisappu,Kawakami-gun<JCG#01026B>,マクワンチサップ,北海道川上郡弟子屈町<JCG#01026B>
JA8/KR-029,43.1605,143.9885,2,568,Takinoueyama,Shiranuka-gun<JCG#01038A>,滝ノ上山,北海道白糠郡白糠町<JCG#01038A>
JA8/KR-030,43.5006,144.4038,2,554,Biraozan,Kawakami-gun<JCG#01026B>,美羅尾山,北海道川上郡弟子屈町<JCG#01026B>
JA8/KR-031,43.6289,144.4183,2,520,Sawanchisappu,Kawakami-gun<JCG#01026B>,サワンチサップ,北海道川上郡弟子屈町<JCG#01026B>
JA8/KR-032,43.5674,144.3812,2,504,Oumutakeyama,Kawakami-gun<JCG#01026B>,雄武建山(三角点),北海道川上郡弟子屈町<JCG#01026B>
JA8/KR-033,43.5894,144.3893,1,460,P460,Kawakami-gun<JCG#01026B>,点460,北海道川上郡弟子屈町<JCG#01026B>
JA8/KR-034,43.585,144.408,1,396,P396,Kawakami-gun<JCG#01026B>,点396,北海道川上郡弟子屈町<JCG#01026B>
JA8/KR-035,43.6325,144.3087,1,355,Nakashima,Kawakami-gun<JCG#01026B>,中島（三角点）屈斜路湖内,北海道川上郡弟子屈町<JCG#01026B>
JA8/KR-036,42.9806,144.0165,1,251,Miharashiyama,Shiranuka-gun<JCG#01038A>,見晴山(三角点),北海道白糠郡白糠町<JCG#01038A>
JA8/KR-037,43.1,143.8001,2,534,P534,Kushiro-city<JCC#0106>,点534,北海道釧路市<JCC#0106>
JA8/NM-001,44.0953,145.1436,10,1564,Sashiruidake,Shari-gun<JCG#01036C>Menashi-gun<JCG#01069A>,サシルイ岳,北海道斜里郡斜里町<JCG#01036C>北海道目梨郡羅臼町<JCG#01069A>
JA8/NM-002,43.9934,145.0133,8,1330,Onnebetsudake,Menashi-gun<JCG#01069A>Shari-gun<JCG#01036C>,遠音別岳,北海道目梨郡羅臼町<JCG#01069A>北海道斜里郡斜里町<JCG#01036C>
JA8/NM-003,43.6982,144.8384,6,1026,P1026,Shibetsu-gun<JCG#01033A>Shibetsu-gun<JCG#01033B>,点1026,北海道標津郡標津町<JCG#01033A>北海道標津郡中標津町<JCG#01033B>
JA8/NM-004,43.6778,144.8818,6,1005,Musadake,Shibetsu-gun<JCG#01033A>Shibetsu-gun<JCG#01033B>,武佐岳,北海道標津郡標津町<JCG#01033A>北海道標津郡中標津町<JCG#01033B>
JA8/NM-005,43.6937,144.8088,6,1003,Mataochidake,Shibetsu-gun<JCG#01033B>Shibetsu-gun<JCG#01033A>,俣落岳,北海道標津郡中標津町<JCG#01033B>北海道標津郡標津町<JCG#01033A>
JA8/NM-006,43.702,144.882,6,953,Senpo,Shibetsu-gun<JCG#01033A>,尖峰,北海道標津郡標津町<JCG#01033A>
JA8/NM-007,43.6348,144.6479,6,851,P851,Shari-gun<JCG#01036A>Shibetsu-gun<JCG#01033B>,点851(養老牛岳近傍),北海道斜里郡清里町<JCG#01036A>北海道標津郡中標津町<JCG#01033B>
JA8/NM-008,43.7208,144.8784,4,842,P842,Shibetsu-gun<JCG#01033A>,点842(弁勲嶺(ペクンネ)近傍),北海道標津郡標津町<JCG#01033A>
JA8/NM-009,43.8125,144.8807,4,771,P771,Shibetsu-gun<JCG#01033A>,点771,北海道標津郡標津町<JCG#01033A>
JA8/NM-010,43.906,144.9894,4,712,P712,Menashi-gun<JCG#01069A>,点712,北海道目梨郡羅臼町<JCG#01069A>
JA8/NM-011,43.6299,144.7434,4,698,Nishitakeyama,Shibetsu-gun<JCG#01033B>,西竹山,北海道標津郡中標津町<JCG#01033B>
JA8/NM-012,43.5997,144.6449,4,660,Onsenfuji,Shibetsu-gun<JCG#01033B>,温泉富士,北海道標津郡中標津町<JCG#01033B>
JA8/NM-013,43.616,144.6861,2,640,Shitabanupuriyama,Shibetsu-gun<JCG#01033B>,シタバヌプリ山,北海道標津郡中標津町<JCG#01033B>
JA8/NM-014,43.7634,144.8452,2,596,P596,Shibetsu-gun<JCG#01033A>,点596,北海道標津郡標津町<JCG#01033A>
JA8/NM-015,43.6967,144.9272,2,574,Shurasan,Shibetsu-gun<JCG#01033A>,シュ羅山(三角点),北海道標津郡標津町<JCG#01033A>
JA8/NM-016,43.7669,144.9057,2,568,Kanayama,Shibetsu-gun<JCG#01033A>,点568(金山(三角点)近傍),北海道標津郡標津町<JCG#01033A>
JA8/NM-017,44.1658,145.2784,2,561,Tokkarimuidake,Menashi-gun<JCG#01069A>,トッカリムイ岳,北海道目梨郡羅臼町<JCG#01069A>
JA8/NM-018,43.6562,144.802,2,560,Kamimataochi,Shibetsu-gun<JCG#01033B>,上股落(三角点),北海道標津郡中標津町<JCG#01033B>
JA8/NM-019,43.9163,145.0676,2,553,Nekoyama,Menashi-gun<JCG#01069A>,猫山,北海道目梨郡羅臼町<JCG#01069A>
JA8/NM-020,43.9087,145.0206,2,548,P548,Menashi-gun<JCG#01069A>,点548,北海道目梨郡羅臼町<JCG#01069A>
JA8/NM-021,44.019,145.1646,1,461,Yunosawa,Menashi-gun<JCG#01069A>,湯の沢(三角点),北海道目梨郡羅臼町<JCG#01069A>
JA8/OH-001,44.0759,145.1222,10,1661,Rausudake,Shari-gun<JCG#01036C>Menashi-gun<JCG#01069A>,羅臼岳,北海道斜里郡斜里町<JCG#01036C>北海道目梨郡羅臼町<JCG#01069A>
JA8/OH-002,43.8126,143.0467,10,1635,Ariakesan,Mombetsu-gun<JCG#01070D>Kawakami(kawakami)-gun<JCG#01023B>,有明山,北海道紋別郡遠軽町<JCG#01070D>北海道上川郡上川町<JCG#01023B>
JA8/OH-003,44.1333,145.1613,10,1562,Iouzan,Shari-gun<JCG#01036C>,硫黄山,北海道斜里郡斜里町<JCG#01036C>
JA8/OH-004,43.9644,142.888,10,1557,Teshiodake,Shibetsu-city<JCC#0120>Mombetsu-gun<JCG#01070H>,天塩岳,北海道士別市<JCC#0120>北海道紋別郡滝上町<JCG#01070H>
JA8/OH-005,43.7657,144.7176,10,1547,Sharidake,Shari-gun<JCG#01036A>Shari-gun<JCG#01036C>,斜里岳,北海道斜里郡清里町<JCG#01036A>北海道斜里郡斜里町<JCG#01036C>
JA8/OH-006,43.9068,143.0485,8,1446,Chitokaniushiyama,Mombetsu-gun<JCG#01070D>Kawakami(kawakami)-gun<JCG#01023B>,チトカニウシ山,北海道紋別郡遠軽町<JCG#01070D>北海道上川郡上川町<JCG#01023B>
JA8/OH-007,43.8768,144.8765,8,1419,Unabetsudake,Shari-gun<JCG#01036C>Shibetsu-gun<JCG#01033A>Menashi-gun<JCG#01069A>,海別岳,北海道斜里郡斜里町<JCG#01036C>北海道標津郡標津町<JCG#01033A>北海道目梨郡羅臼町<JCG#01069A>
JA8/OH-008,44.0404,142.9174,8,1345,Shokotsudake,Mombetsu-gun<JCG#01070H>,渚滑岳,北海道紋別郡滝上町<JCG#01070H>
JA8/OH-009,44.0222,145.0512,8,1317,Chinishibetsudake,Shari-gun<JCG#01036C>Menashi-gun<JCG#01069A>,知西別岳,北海道斜里郡斜里町<JCG#01036C>北海道目梨郡羅臼町<JCG#01069A>
JA8/OH-010,44.0033,143.1256,8,1306,Kitamifuji,Mombetsu-gun<JCG#01070H>Mombetsu-gun<JCG#01070D>Mombetsu-city<JCC#0119>,北見富士,北海道紋別郡滝上町<JCG#01070H>北海道紋別郡遠軽町<JCG#01070D>北海道紋別市<JCC#0119>
JA8/OH-011,43.8237,143.1826,8,1291,Mikasayama,Mombetsu-gun<JCG#01070D>,三笠山,北海道紋別郡遠軽町<JCG#01070D>
JA8/OH-012,43.6937,143.2959,8,1291,Kitamifuji,Kitami-city<JCC#0108>,北見富士,北海道北見市<JCC#0108>
JA8/OH-013,43.9554,143.102,8,1268,Yuuhakuzan,Mombetsu-gun<JCG#01070H>Mombetsu-gun<JCG#01070D>,雄柏山,北海道紋別郡滝上町<JCG#01070H>北海道紋別郡遠軽町<JCG#01070D>
JA8/OH-014,44.2357,145.2739,8,1254,Shiretokodake,Shari-gun<JCG#01036C>,知床岳,北海道斜里郡斜里町<JCG#01036C>
JA8/OH-016,43.8218,143.2207,8,1233,P1233,Mombetsu-gun<JCG#01070D>,点1233,北海道紋別郡遠軽町<JCG#01070D>
JA8/OH-017,43.6038,143.2228,8,1232,Shiitokoroyama,Tokoro-gun<JCG#01048B>,椎常呂山,北海道常呂郡置戸町<JCG#01048B>
JA8/OH-018,43.9182,143.1377,8,1182,Kanoya,Mombetsu-gun<JCG#01070D>,鹿ノ谷(三角点),北海道紋別郡遠軽町<JCG#01070D>
JA8/OH-019,43.7641,143.3267,8,1163,Kasyomappu,Mombetsu-gun<JCG#01070D>Kitami-city<JCC#0108>,華勝真布(三角点),北海道紋別郡遠軽町<JCG#01070D>北海道北見市<JCC#0108>
JA8/OH-020,43.7168,143.284,8,1162,P1162,Kitami-city<JCC#0108>,点1162,北海道北見市<JCC#0108>
JA8/OH-021,44.2288,142.8763,8,1142,Wenshiridake,Mombetsu-gun<JCG#01070I>Kawakami(kawakami)-gun<JCG#01023H>Mombetsu-gun<JCG#01070H>,ウェンシリ岳,北海道紋別郡西興部村<JCG#01070I>北海道上川郡下川町<JCG#01023H>北海道紋別郡滝上町<JCG#01070H>
JA8/OH-023,43.9654,143.0153,8,1101,Takinokamioku,Mombetsu-gun<JCG#01070H>,滝ノ上奥(三角点),北海道紋別郡滝上町<JCG#01070H>
JA8/OH-024,43.573,143.2574,6,1091,P1091,Tokoro-gun<JCG#01048B>,点1091,北海道常呂郡置戸町<JCG#01048B>
JA8/OH-025,43.7883,143.306,6,1078,Mukarube,Mombetsu-gun<JCG#01070D>,武華留邊(三角点),北海道紋別郡遠軽町<JCG#01070D>
JA8/OH-026,43.6837,144.7312,6,1062,Samakkenupuriyama,Shari-gun<JCG#01036A>Shibetsu-gun<JCG#01033B>Shibetsu-gun<JCG#01033A>,サマッケヌプリ山,北海道斜里郡清里町<JCG#01036A>北海道標津郡中標津町<JCG#01033B>北海道標津郡標津町<JCG#01033A>
JA8/OH-027,43.6682,144.7048,6,1061,Shibetsudake,Shari-gun<JCG#01036A>Shibetsu-gun<JCG#01033B>,標津岳,北海道斜里郡清里町<JCG#01036A>北海道標津郡中標津町<JCG#01033B>
JA8/OH-028,43.8221,143.3378,6,1052,Murini,Mombetsu-gun<JCG#01070D>,牟利以(三角点),北海道紋別郡遠軽町<JCG#01070D>
JA8/OH-029,44.0444,145.0858,6,1046,Tenchozan,Shari-gun<JCG#01036C>Menashi-gun<JCG#01069A>,天頂山,北海道斜里郡斜里町<JCG#01036C>北海道目梨郡羅臼町<JCG#01069A>
JA8/OH-030,44.1881,142.8986,6,1031,P1031,Mombetsu-gun<JCG#01070H>,点1031,北海道紋別郡滝上町<JCG#01070H>
JA8/OH-031,44,142.9534,6,1021,P1021,Mombetsu-gun<JCG#01070H>,点1021,北海道紋別郡滝上町<JCG#01070H>
JA8/OH-032,43.5561,143.4324,6,1021,Ukoubetsu,Tokoro-gun<JCG#01048B>,宇光別(三角点),北海道常呂郡置戸町<JCG#01048B>
JA8/OH-033,43.9269,144.973,6,1019,Okuonnebetsu,Menashi-gun<JCG#01069A>Shari-gun<JCG#01036C>,奥遠音別(三角点),北海道目梨郡羅臼町<JCG#01069A>北海道斜里郡斜里町<JCG#01036C>
JA8/OH-034,43.6372,143.3387,6,1017,Shiitokoro,Tokoro-gun<JCG#01048B>,椎常呂(三角点),北海道常呂郡置戸町<JCG#01048B>
JA8/OH-035,43.7043,144.331,6,1000,Mokotoyama,Shari-gun<JCG#01036B>Abashiri-gun<JCG#01005D>Kawakami-gun<JCG#01026B>,藻琴山,北海道斜里郡小清水町<JCG#01036B>北海道網走郡美幌町<JCG#01005D>北海道川上郡弟子屈町<JCG#01026B>
JA8/OH-036,43.5305,144.0772,6,995,Kikindake,Abashiri-gun<JCG#01005B>,木禽岳,北海道網走郡津別町<JCG#01005B>
JA8/OH-037,44.4726,142.5934,6,983,P983,Nkakagawa(Kamikawa)-gun<JCG#01050C>Mombetsu-gun<JCG#01070E>,点983,北海道中川郡美深町<JCG#01050C>北海道紋別郡雄武町<JCG#01070E>
JA8/OH-038,43.8198,143.388,6,981,P981,Mombetsu-gun<JCG#01070D>,点981,北海道紋別郡遠軽町<JCG#01070D>
JA8/OH-039,43.6939,143.4364,6,958,Biwaushiyama,Kitami-city<JCC#0108>Tokoro-gun<JCG#01048B>,枇杷牛山(三角点),北海道北見市<JCC#0108>北海道常呂郡置戸町<JCG#01048B>
JA8/OH-040,44.0317,142.9503,6,950,P950,Mombetsu-gun<JCG#01070H>,点950,北海道紋別郡滝上町<JCG#01070H>
JA8/OH-041,43.8475,143.3931,6,948,Ooyama2,Mombetsu-gun<JCG#01070D>,大山２(三角点),北海道紋別郡遠軽町<JCG#01070D>
JA8/OH-042,43.6885,143.36,6,943,Nakakenashiba,Kitami-city<JCC#0108>,中華梨場(三角点),北海道北見市<JCC#0108>
JA8/OH-043,43.7986,143.4171,6,925,Jyuhachigozawa,Mombetsu-gun<JCG#01070D>Kitami-city<JCC#0108>,拾八號沢(三角点),北海道紋別郡遠軽町<JCG#01070D>北海道北見市<JCC#0108>
JA8/OH-044,43.6002,143.4556,6,905,Nakayama,Tokoro-gun<JCG#01048B>,中山,北海道常呂郡置戸町<JCG#01048B>
JA8/OH-045,43.9278,143.3987,6,902,Setoseyama,Mombetsu-gun<JCG#01070D>,瀬戸瀬山,北海道紋別郡遠軽町<JCG#01070D>
JA8/OH-046,43.4859,143.9496,6,902,Iyudaninupuriyama,Ashoro-gun<JCG#01002B>Abashiri-gun<JCG#01005B>Ashoro-gun<JCG#01002A>,イユダニヌプリ山,北海道足寄郡陸別町<JCG#01002B>北海道網走郡津別町<JCG#01005B>北海道足寄郡足寄町<JCG#01002A>
JA8/OH-047,43.8733,144.8336,6,900,Kounabetsudake,Shari-gun<JCG#01036C>,小海別岳,北海道斜里郡斜里町<JCG#01036C>
JA8/OH-048,43.5305,144.2322,6,898,Samakkenupuri,Kawakami-gun<JCG#01026B>Abashiri-gun<JCG#01005B>,サマッケヌプリ,北海道川上郡弟子屈町<JCG#01026B>北海道網走郡津別町<JCG#01005B>
JA8/OH-049,43.7702,143.4258,6,869,Mukayama,Kitami-city<JCC#0108>,武華山(三角点),北海道北見市<JCC#0108>
JA8/OH-050,43.5882,143.5335,6,858,P858,Ashoro-gun<JCG#01002B>Tokoro-gun<JCG#01048B>,点858,北海道足寄郡陸別町<JCG#01002B>北海道常呂郡置戸町<JCG#01048B>
JA8/OH-051,43.8741,143.3801,6,857,P857,Mombetsu-gun<JCG#01070D>,点857,北海道紋別郡遠軽町<JCG#01070D>
JA8/OH-052,44.0571,142.9983,4,837,Nakanomine,Mombetsu-gun<JCG#01070H>,中ノ峰(三角点),北海道紋別郡滝上町<JCG#01070H>
JA8/OH-053,43.8783,143.7182,4,829,Nikoroyama,Tokoro-gun<JCG#01048C>Kitami-city<JCC#0108>,仁頃山,北海道常呂郡佐呂間町<JCG#01048C>北海道北見市<JCC#0108>
JA8/OH-054,44.2917,143.0825,4,818,Utsudake,Mombetsu-gun<JCG#01070F>Mombetsu-gun<JCG#01070H>,鬱岳,北海道紋別郡興部町<JCG#01070F>北海道紋別郡滝上町<JCG#01070H>
JA8/OH-055,43.5875,143.3595,4,812,P812,Tokoro-gun<JCG#01048B>,点812(中新常呂(三角点)近傍),北海道常呂郡置戸町<JCG#01048B>
JA8/OH-056,44.5726,142.6721,4,779,P779,Mombetsu-gun<JCG#01070E>,点779,北海道紋別郡雄武町<JCG#01070E>
JA8/OH-057,44.4665,142.7666,4,771,Sanruyama,Kawakami(kawakami)-gun<JCG#01023H>Mombetsu-gun<JCG#01070E>,珊瑠山(三角点),北海道上川郡下川町<JCG#01023H>北海道紋別郡雄武町<JCG#01070E>
JA8/OH-058,44.2575,143.0617,4,766,Hokusen,Mombetsu-gun<JCG#01070H>,北線(三角点),北海道紋別郡滝上町<JCG#01070H>
JA8/OH-059,43.8894,143.1556,4,762,P762,Mombetsu-gun<JCG#01070D>,点762,北海道紋別郡遠軽町<JCG#01070D>
JA8/OH-060,43.8034,144.8638,4,760,P760,Shari-gun<JCG#01036C>Shibetsu-gun<JCG#01033A>,点760,北海道斜里郡斜里町<JCG#01036C>北海道標津郡標津町<JCG#01033A>
JA8/OH-061,43.8857,143.4128,4,747,P747,Mombetsu-gun<JCG#01070D>,点747,北海道紋別郡遠軽町<JCG#01070D>
JA8/OH-062,44.4704,142.9153,4,742,Kacchiyama,Mombetsu-gun<JCG#01070E>,勝知山(三角点),北海道紋別郡雄武町<JCG#01070E>
JA8/OH-063,43.6559,144.5964,4,741,P741,Shari-gun<JCG#01036A>,点741,北海道斜里郡清里町<JCG#01036A>
JA8/OH-064,43.9248,143.4544,4,741,P741,Mombetsu-gun<JCG#01070D>,点741,北海道紋別郡遠軽町<JCG#01070D>
JA8/OH-065,43.5024,143.9406,4,730,P730,Abashiri-gun<JCG#01005B>Ashoro-gun<JCG#01002B>,点730,北海道網走郡津別町<JCG#01005B>北海道足寄郡陸別町<JCG#01002B>
JA8/OH-066,44.0271,143.2016,4,726,P726,Mombetsu-city<JCC#0119>,点726,北海道紋別市<JCC#0119>
JA8/OH-067,43.9793,143.3828,4,726,Wakasakunai,Mombetsu-gun<JCG#01070D>,若柵内(三角点),北海道紋別郡遠軽町<JCG#01070D>
JA8/OH-068,43.9082,143.7416,4,712,Tochigizawa,Tokoro-gun<JCG#01048C>Kitami-city<JCC#0108>,栃木沢(三角点),北海道常呂郡佐呂間町<JCG#01048C>北海道北見市<JCC#0108>
JA8/OH-069,43.8968,143.5872,4,708,Suribachiyama,Kitami-city<JCC#0108>Mombetsu-gun<JCG#01070D>,摺鉢山,北海道北見市<JCC#0108>北海道紋別郡遠軽町<JCG#01070D>
JA8/OH-070,43.9328,143.7501,4,698,P698,Tokoro-gun<JCG#01048C>Kitami-city<JCC#0108>,点698,北海道常呂郡佐呂間町<JCG#01048C>北海道北見市<JCC#0108>
JA8/OH-071,44.2154,142.9227,4,679,P679,Mombetsu-gun<JCG#01070I>Mombetsu-gun<JCG#01070H>,点679,北海道紋別郡西興部村<JCG#01070I>北海道紋別郡滝上町<JCG#01070H>
JA8/OH-072,44.179,142.9382,4,665,Okusakuru,Mombetsu-gun<JCG#01070H>,奥沙玖留(三角点),北海道紋別郡滝上町<JCG#01070H>
JA8/OH-073,43.775,144.8102,4,659,Rubesudake,Shari-gun<JCG#01036C>Shibetsu-gun<JCG#01033A>,瑠辺斯岳,北海道斜里郡斜里町<JCG#01036C>北海道標津郡標津町<JCG#01033A>
JA8/OH-074,43.6431,143.6168,2,642,Daimaru,Tokoro-gun<JCG#01048B>Tokoro-gun<JCG#01048A>,大丸(三角点),北海道常呂郡置戸町<JCG#01048B>北海道常呂郡訓子府町<JCG#01048A>
JA8/OH-075,43.7072,143.5268,2,642,P642,Tokoro-gun<JCG#01048B>Kitami-city<JCC#0108>,点642,北海道常呂郡置戸町<JCG#01048B>北海道北見市<JCC#0108>
JA8/OH-076,44.0494,143.218,2,634,P634,Mombetsu-city<JCC#0119>,点634,北海道紋別市<JCC#0119>
JA8/OH-077,44.579,142.7031,2,634,P634,Mombetsu-gun<JCG#01070E>,点634,北海道紋別郡雄武町<JCG#01070E>
JA8/OH-078,44.1492,143.2702,2,630,Tatsuushidake,Mombetsu-city<JCC#0119>,立牛岳,北海道紋別市<JCC#0119>
JA8/OH-079,44.1594,142.9821,2,628,P628,Mombetsu-gun<JCG#01070H>,点628,北海道紋別郡滝上町<JCG#01070H>
JA8/OH-080,43.8017,143.523,2,622,Ponmuka,Kitami-city<JCC#0108>,奔武華(三角点),北海道北見市<JCC#0108>
JA8/OH-081,43.9749,144.974,2,619,P619,Shari-gun<JCG#01036C>,点619,北海道斜里郡斜里町<JCG#01036C>
JA8/OH-082,43.6475,143.905,2,619,P619,Abashiri-gun<JCG#01005B>,点619(丸山(三角点)近傍),北海道網走郡津別町<JCG#01005B>
JA8/OH-083,43.6442,143.7847,2,605,Oroyama,Tokoro-gun<JCG#01048A>Abashiri-gun<JCG#01005B>,尾呂山(三角点),北海道常呂郡訓子府町<JCG#01048A>北海道網走郡津別町<JCG#01005B>
